"/item/DOD+8X5900050/BALDOR+ELECTRIC+COMPANY_HOUSING++++++13+RENEWAL+PARTS",8X5900050,429.25
"/item/DOD+6056C200B040L1A/BALDOR+ELECTRIC+COMPANY_C200B040N056L1+SOLID+SHAFT+RED",6056C200B040L1A,2722.3
"/item/DOD+6140C262S050S1A/BALDOR+ELECTRIC+COMPANY_C262S050N140+STRAIGHT+BORE+RED+GEAR+PRODUCTS",6140C262S050S1A,4371.69
"/item/DOD+6140C262T200S1A/BALDOR+ELECTRIC+COMPANY_C262T200N140+TAPERED+BORE++RED",6140C262T200S1A,3963.35
"/item/DOD+6180C262B015L1A/BALDOR+ELECTRIC+COMPANY_C262B015N180L1+SOLID+SHAFT+RED+GEAR+PRODUCTS",6180C262B015L1A,3623.07
"/item/DOD+6180C350S018S1A/BALDOR+ELECTRIC+COMPANY_C350S018N180+STRAIGHT+BOR+E+RED",6180C350S018S1A,6832.45
"/item/DOD+6180C350T075S1A/BALDOR+ELECTRIC+COMPANY_C350T075N180+TAPERED+BORE+RED+GEAR+PRODUCTS",6180C350T075S1A,6305.34
"/item/DOD+6275858/BALDOR+ELECTRIC+COMPANY_SEAL+ADAPTOR++83++++150+RENEWAL+PARTS",6275858,47.89
"/item/DOD+6278823/BALDOR+ELECTRIC+COMPANY_INPUT+KEY+++A175%252FA200+RENEWAL+PARTS",6278823,5.84
"/item/DOD+6807007/BALDOR+ELECTRIC+COMPANY_APG+C-FACE+ADPTR+KIT+SZ+5+1+40TC",6807007,1126.72
"/item/DOD+607914703DD/BALDOR+ELECTRIC+COMPANY_INPUT+BEARING++A150+RENEWAL++PARTS",607914703DD,61.03
"/item/DOD+607915604AG/BALDOR+ELECTRIC+COMPANY_APG+GEAR+++++3.37+RATIO+RENEWAL+PARTS",607915604AG,438.34
"/item/DOD+607915605AE/BALDOR+ELECTRIC+COMPANY_APG+GEAR+++++1.84+RATIO",607915605AE,463.04
"/item/DOD+608685904D/BALDOR+ELECTRIC+COMPANY_GEARCASE--CURRENT+RENEWAL+PARTS",608685904D,2943.41
"/item/DOD+608691512A/BALDOR+ELECTRIC+COMPANY_APG+OUTPUT+FLANGE++SIZE+6",608691512A,1450.85
"/item/DOD+641164245S/BALDOR+ELECTRIC+COMPANY_XL+BEARING+KIT+%2528SIZE+D21%2529+RENEWAL+PARTS",641164245S,445.31
"/item/DOD+641164246D/BALDOR+ELECTRIC+COMPANY_SHIM+KIT++C12%252CD16%252CD2%252CT2+RENEWAL+PARTS",641164246D,27.74
"/item/DOD+66011857/BALDOR+ELECTRIC+COMPANY_J-MOUNT+KIT+C350+TIGEAR",66011857,320.27
"/item/DOD+660206602C/BALDOR+ELECTRIC+COMPANY_OUTPUT+SHAFT++D28F",660206602C,1369.5
"/item/DOD+807914703G/BALDOR+ELECTRIC+COMPANY_BEARING+RENEWAL+PARTS",807914703G,78.84
"/item/DOD+860503692F/BALDOR+ELECTRIC+COMPANY_BEARING",860503692F,321.21
"/item/DOD+87003233/BALDOR+ELECTRIC+COMPANY_7-1%252F2+HP+ULTIMA+3R00+3220-6+GEAR+PRODUCTS",87003233,9487.88
"/item/DOD+870284203CL/BALDOR+ELECTRIC+COMPANY_XV+SH+PIN+ASSY++60-R12++SIZ+RENEWAL+PARTS",870284203CL,1562.23
"/item/DOD+870284204CF/BALDOR+ELECTRIC+COMPANY_XV+SH+PIN+ASSY+60-R12+SIZE+RENEWAL+PARTS",870284204CF,1912.63
"/item/DOD+870284305BS/BALDOR+ELECTRIC+COMPANY_XV+SH+PIN+ASSY++60-R12+SIZE+232+RENEWAL+PARTS",870284305BS,2540.44
"/item/DOD+6AP0130780/BALDOR+ELECTRIC+COMPANY_1+FB56PSG3A+3+2.25+780+APG+GEAR+PRODUCTS",6AP0130780,2667.47
"/item/DOD+6AP0211430/BALDOR+ELECTRIC+COMPANY_2+FC145PSG3A+1+1.22+1430+AP+GEAR+PRODUCTS",6AP0211430,2820.4
"/item/DOD+6AP3010780/BALDOR+ELECTRIC+COMPANY_30+286TYSG6A+1+2.25+780+APG+GEAR+PRODUCTS",6AP3010780,13677.57
"/item/DOD+6B76Y1142/BALDOR+ELECTRIC+COMPANY_STOCK+MOTOR+++3%252F4+HP++TEFC+RENEWAL+PARTS",6B76Y1142,1179.7
"/item/DOD+6M60022/BALDOR+ELECTRIC+COMPANY_180CM40A++25.1++++XL+REDUCE+GEAR+PRODUCTS",6M60022,21759.41
"/item/DOD+6M60309/BALDOR+ELECTRIC+COMPANY_180CM28A+192.1++++XL+REDU+CER",6M60309,10020.18
"/item/DOD+6M85039/BALDOR+ELECTRIC+COMPANY_56SM3A++++5.0+C1+APG+REDUCER+GEAR+PRODUCTS",6M85039,2482.52
"/item/DOD+8B77Q5929/BALDOR+ELECTRIC+COMPANY_STOCK+MOTOR+++1%252F4+HP++EZNV+RENEWAL+PARTS",8B77Q5929,1532.02
"/item/DOD+8D5450093/BALDOR+ELECTRIC+COMPANY_GASKET+RENEWAL+PARTS",8D5450093,7.88
"/item/DOD+8D5900009/BALDOR+ELECTRIC+COMPANY_THRUST+BRG+HOUSING+42+SIZE+100+RENEWAL+PARTS",8D5900009,195.64
"/item/DOD+8D6650013/BALDOR+ELECTRIC+COMPANY_PINION+++++++R12+RENEWAL+PARTS",8D6650013,1825.03
"/item/DOD+8D6650098/BALDOR+ELECTRIC+COMPANY_PINION+++++++R12",8D6650098,2540.44
"/item/DOD+8FZ0128/BALDOR+ELECTRIC+COMPANY_SCREW+RENEWAL+PARTS",8FZ0128,0.29
"/item/DOD+8G50166/BALDOR+ELECTRIC+COMPANY_REDUCER++56CG16A++60%253A1++K-1+RENEWAL+PARTS",8G50166,3089.41
"/item/DOD+8M10C1537/BALDOR+ELECTRIC+COMPANY_ENTER+RR1W21+1-1%252F2HP+25.0+GEAR+PRODUCTS",8M10C1537,6818.04
"/item/DOD+8M20E1506/BALDOR+ELECTRIC+COMPANY_ENTR+RRV+5+HP+243+68-14+GEAR+PRODUCTS",8M20E1506,17612.38
"/item/DOD+8P4605023/BALDOR+ELECTRIC+COMPANY_DISC+RENEWAL+PARTS",8P4605023,1260.15
"/item/DOD+8X13244/BALDOR+ELECTRIC+COMPANY_SHIFT+SCR+62+NO.1TRANS-%252475N+RENEWAL+PARTS",8X13244,870.76
"/item/DOD+8X6140039/BALDOR+ELECTRIC+COMPANY_LEVER+RENEWAL+PARTS",8X6140039,1401.19
"/item/DOD+6180C200T025S1A/BALDOR+ELECTRIC+COMPANY_C200T025N180+TAPERED+BORE+RED+GEAR+PRODUCTS",6180C200T025S1A,3202.71
"/item/DOD+6276267/BALDOR+ELECTRIC+COMPANY_INPUT+SEAL++56%252FQ133+RENEWAL++PARTS",6276267,24.82
"/item/DOD+6338025/BALDOR+ELECTRIC+COMPANY_SHIM++.012%2522+++APG+1+RENEWAL+PARTS",6338025,1.54
"/item/DOD+607914703DC/BALDOR+ELECTRIC+COMPANY_APG+BALL+BEARING",607914703DC,370.43
"/item/DOD+607915703AT/BALDOR+ELECTRIC+COMPANY_APG+PINION+25.4+RATIO+RENEWAL+PARTS",607915703AT,324.13
"/item/DOD+641162119B/BALDOR+ELECTRIC+COMPANY_SLEEVE++T28++XT-EZ",641162119B,245.28
"/item/DOD+660202702AV/BALDOR+ELECTRIC+COMPANY_OUTPUT+SHAFT++C16+RENEWAL+PARTS",660202702AV,452.61
"/item/DOD+660204013A/BALDOR+ELECTRIC+COMPANY_COUNTERSHAFT++DBL+EXT%2527%2527N+C28",660204013A,1241.02
"/item/DOD+841510855C/BALDOR+ELECTRIC+COMPANY_SHIFT+SCREW++62++SIZE+T300",841510855C,812.5
"/item/DOD+860502629N/BALDOR+ELECTRIC+COMPANY_XV+VARI+SHAFT+60++SIZE+221+RENEWAL+PARTS",860502629N,811.77
"/item/DOD+860503637A/BALDOR+ELECTRIC+COMPANY_PISTON+RENEWAL+PARTS",860503637A,627.81
"/item/DOD+860503660BG/BALDOR+ELECTRIC+COMPANY_ENDLESS+BELT+T-100+RENEWAL+PARTS",860503660BG,2287.28
"/item/DOD+6AP0230030/BALDOR+ELECTRIC+COMPANY_2+FC145PTG5A+3+57.7+30+APG+GEAR+PRODUCTS",6AP0230030,6077.08
"/item/DOD+6AP0510125/BALDOR+ELECTRIC+COMPANY_5+FE147PDG3A+1+14.0+125+APG++GM+GEAR+PRODUCTS",6AP0510125,3755.8
"/item/DOD+6AP0530230/BALDOR+ELECTRIC+COMPANY_5+FE147PDG3A+3+7.59+230+APG++GM",6AP0530230,3755.8
"/item/DOD+6AP0821170/BALDOR+ELECTRIC+COMPANY_7-1%252F2+184TYSG3A+2+1.50+1170+GEAR+PRODUCTS",6AP0821170,4355.68
"/item/DOD+6AP1020520/BALDOR+ELECTRIC+COMPANY_10+210TYSG5A+2+3.38+520+A+PG+GM",6AP1020520,6950.83
"/item/DOD+6AP1210230/BALDOR+ELECTRIC+COMPANY_1%252F2+FB56PDG3A+1+7.59+230+AP+G+GM",6AP1210230,2748.09
"/item/DOD+6AP1310037/BALDOR+ELECTRIC+COMPANY_1%252F3+FB56PTG3A+1+47.1+37+APG+GEAR+PRODUCTS",6AP1310037,2831.08
"/item/DOD+6AP1320037/BALDOR+ELECTRIC+COMPANY_1%252F3+FB56PTG3A+2+47.1+37+APG+GEAR+PRODUCTS",6AP1320037,2831.08
"/item/DOD+6AP1510520/BALDOR+ELECTRIC+COMPANY_15+215TY+SG5A+1+3.38+520+AP+GEAR+PRODUCTS",6AP1510520,8241.87
"/item/DOD+6AP2510045/BALDOR+ELECTRIC+COMPANY_25+286TYTG7A+1+38.4+45+APG+GEAR+PRODUCTS",6AP2510045,19868.47
"/item/DOD+6AP2520056/BALDOR+ELECTRIC+COMPANY_25+286TYTG8A+2+31.4+56+APG+GEAR+PRODUCTS",6AP2520056,35905.27
"/item/DOD+6AP3010420/BALDOR+ELECTRIC+COMPANY_30+286TYDG5A+1+4.13+420+APG+GEAR+PRODUCTS",6AP3010420,11945.5
"/item/DOD+6AP3011430/BALDOR+ELECTRIC+COMPANY_30+286TYSG5A+1+1.22+1430+AP+GEAR+PRODUCTS",6AP3011430,11351.55
"/item/DOD+6AP3220084/BALDOR+ELECTRIC+COMPANY_1-1%252F2+FB143PDG3A+2+20.9+84+APGGM",6AP3220084,3032.62
"/item/DOD+6AP3430190/BALDOR+ELECTRIC+COMPANY_3%252F4+FB56PDG3A+3+9.30+190+AP+GEAR+PRODUCTS",6AP3430190,2831.08
"/item/DOD+6AP5020100/BALDOR+ELECTRIC+COMPANY_50+326TYDG8A+2+17.1+100+APG+GEAR+PRODUCTS",6AP5020100,36243.15
"/item/DOD+6AP5030950/BALDOR+ELECTRIC+COMPANY_50+326TYSG7A+3+1.84+950+APG+GEAR+PRODUCTS",6AP5030950,19281.63
"/item/DOD+6C85901/BALDOR+ELECTRIC+COMPANY_140DC1A+2.76+A1+APG+REDUCER",6C85901,2094.84
"/item/DOD+6M60292/BALDOR+ELECTRIC+COMPANY_140CM28A++86.1++++XL+REDU+CER",6M60292,10020.18
"/item/DOD+6M60321/BALDOR+ELECTRIC+COMPANY_210CM28A+101.1++++XL+REDUCE+GEAR+PRODUCTS",6M60321,10020.18
"/item/DOD+6M60425/BALDOR+ELECTRIC+COMPANY_56SM16A++2.2+++++++XL+REDUCER+GEAR+PRODUCTS",6M60425,2391.23
"/item/DOD+6M60826/BALDOR+ELECTRIC+COMPANY_56WM21A+10.1+XL+REDUCER",6M60826,2869.01
"/item/DOD+6M60919/BALDOR+ELECTRIC+COMPANY_210WM40A+25.1+XL+REDUCER+GEAR+PRODUCTS",6M60919,11535.31
"/item/DOD+6M61180/BALDOR+ELECTRIC+COMPANY_180TM28A+129.7++++XL+REDUCE+R",6M61180,15709.59
"/item/DOD+6M85124/BALDOR+ELECTRIC+COMPANY_56TM4A++129.7+A1+APG+REDUCER+GEAR+PRODUCTS",6M85124,4112.64
"/item/DOD+6M85137/BALDOR+ELECTRIC+COMPANY_140TM4A++57.7+A1+APG+REDUCER+GEAR+PRODUCTS",6M85137,4112.64
"/item/DOD+6R86031/BALDOR+ELECTRIC+COMPANY_SR6A+++5.0+C1+APG+REDUCER+GEAR+PRODUCTS",6R86031,6791.96
"/item/DOD+8D16506/BALDOR+ELECTRIC+COMPANY_SHAFT+60-SIZE+5000+RENEWAL+PARTS",8D16506,1095.02
"/item/DOD+8D16885/BALDOR+ELECTRIC+COMPANY_FIX+C%252FDISC53-SIZE6000-%2524100N+RENEWAL+PARTS",8D16885,2338.96
"/item/DOD+8D17062/BALDOR+ELECTRIC+COMPANY_NUT++++++++++17+RENEWAL+PARTS",8D17062,327.05
"/item/DOD+8D19206/BALDOR+ELECTRIC+COMPANY_HOUSING++++++98+RENEWAL+PARTS",8D19206,109.5
"/item/DOD+8D20494/BALDOR+ELECTRIC+COMPANY_VARI+SLID+DISC-66-SIZE+40+00",8D20494,762.13
"/item/DOD+8D2950005/BALDOR+ELECTRIC+COMPANY_CENTER+PIECE+R31",8D2950005,2233.84
"/item/DOD+8D4000022/BALDOR+ELECTRIC+COMPANY_CONST+FIX+DISC-53-SIZE+600+RENEWAL+PARTS",8D4000022,4055.95
"/item/DOD+8D4140004/BALDOR+ELECTRIC+COMPANY_VARI+FIX+DISC-65-SIZE+600K+RENEWAL+PARTS",8D4140004,4073.47
"/item/DOD+8D4480001/BALDOR+ELECTRIC+COMPANY_VARI+SLID+DISC-66-SIZE+500+RENEWAL+PARTS",8D4480001,2733.17
"/item/DOD+8D5510050/BALDOR+ELECTRIC+COMPANY_GEAR+++++++++R14",8D5510050,2854.35
"/item/DOD+8D5510114/BALDOR+ELECTRIC+COMPANY_GEAR+++++++++R14",8D5510114,1277.52
"/item/DOD+8D5510178/BALDOR+ELECTRIC+COMPANY_GEAR+++++++++R14+RENEWAL+PARTS",8D5510178,6132.11
"/item/DOD+8D5810008/BALDOR+ELECTRIC+COMPANY_HEAD+++++++++R9",8D5810008,1792.91
"/item/DOD+8D5850029/BALDOR+ELECTRIC+COMPANY_HELIX++++++++135+RENEWAL+PARTS",8D5850029,108.33
"/item/DOD+8D5900020/BALDOR+ELECTRIC+COMPANY_THRUST+BRG.+HOUSING+42+SIZE+400+RENEWAL+PARTS",8D5900020,373.77
"/item/DOD+8D5900026/BALDOR+ELECTRIC+COMPANY_THRUST+BRG+HOUSING+42++SIZE++300+RENEWAL+PARTS",8D5900026,350.41
"/item/DOD+8D5930012/BALDOR+ELECTRIC+COMPANY_CONTROL+HOUSING+10++SIZE+300+RENEWAL+PARTS",8D5930012,1223.5
"/item/DOD+8D5930041/BALDOR+ELECTRIC+COMPANY_CONTROL+HOUSING+10++SIZE+40+RENEWAL+PARTS",8D5930041,3571.22
"/item/DOD+8D6210030/BALDOR+ELECTRIC+COMPANY_SHIFT+LINK+++232++SIZE+300+RENEWAL+PARTS",8D6210030,194.18
"/item/DOD+8D6590038/BALDOR+ELECTRIC+COMPANY_PIN",8D6590038,33.0
"/item/DOD+8D6590070/BALDOR+ELECTRIC+COMPANY_PIN++++++++++237+RENEWAL+PARTS",8D6590070,109.5
"/item/DOD+8D6620024/BALDOR+ELECTRIC+COMPANY_PINION+++++++R30+RENEWAL+PARTS",8D6620024,2219.24
"/item/DOD+8D6695004/BALDOR+ELECTRIC+COMPANY_PINION+++++++R12++SIZE+050",8D6695004,1985.63
"/item/DOD+8D6870006/BALDOR+ELECTRIC+COMPANY_PRESSURE+PLATE++E22+SIZE+4%252C+5%252C600+RENEWAL+PARTS",8D6870006,87.02
"/item/DOD+8D6915009/BALDOR+ELECTRIC+COMPANY_PLATE+RENEWAL+PARTS",8D6915009,166.44
"/item/DOD+8D6940015/BALDOR+ELECTRIC+COMPANY_DISC+BORE+PLUG+RENEWAL+PARTS",8D6940015,44.53
"/item/DOD+8D6990011/BALDOR+ELECTRIC+COMPANY_VENT+PLUG-HOODED++1%252F4+NPT+RENEWAL+PARTS",8D6990011,59.28
"/item/DOD+8D7765054/BALDOR+ELECTRIC+COMPANY_SHIFT+SCREW++15++SIZE+200+RENEWAL+PARTS",8D7765054,157.68
"/item/DOD+8D7765082/BALDOR+ELECTRIC+COMPANY_SHIFT+SCREW++15++SIZE+200",8D7765082,359.17
"/item/DOD+8D8770004/BALDOR+ELECTRIC+COMPANY_VARIABLE+SHAFT+60++SIZE+5+00",8D8770004,2934.65
"/item/DOD+8F02731/BALDOR+ELECTRIC+COMPANY_PIN+RENEWAL+PARTS",8F02731,5.69
"/item/DOD+8F04063/BALDOR+ELECTRIC+COMPANY_RING+RENEWAL+PARTS",8F04063,31.24
"/item/DOD+8FZ0127/BALDOR+ELECTRIC+COMPANY_SCREW+RENEWAL+PARTS",8FZ0127,0.29
"/item/DOD+8M05E1100/BALDOR+ELECTRIC+COMPANY_ENTR+RRV1%252F4+HP++050+3220-64+GEAR+PRODUCTS",8M05E1100,2947.25
"/item/DOD+8M05E1304/BALDOR+ELECTRIC+COMPANY_ENTR+RRV1%252F2+HP+052+346-69+1+GEAR+PRODUCTS",8M05E1304,4486.09
"/item/DOD+8M10C1215/BALDOR+ELECTRIC+COMPANY_ENTER+AT+RRV+111+3%252F4HP++3.9+101",8M10C1215,4321.29
"/item/DOD+8M10C1251/BALDOR+ELECTRIC+COMPANY_ENTER+AT+RRV+1W16+3%252F4+20.1+GEAR+PRODUCTS",8M10C1251,5007.73
"/item/DOD+8M10C1549/BALDOR+ELECTRIC+COMPANY_ENTER+RRV133+1HP+130.0%253A1+10+GEAR+PRODUCTS",8M10C1549,8307.08
"/item/DOD+8M10H1004/BALDOR+ELECTRIC+COMPANY_1C21PD+1%252F2HP+288.0+HW+W+170+GEAR+PRODUCTS",8M10H1004,7489.05
"/item/DOD+8M20E1306/BALDOR+ELECTRIC+COMPANY_ENTR+RRV+3+HP++233+68-14+GEAR+PRODUCTS",8M20E1306,14621.27
"/item/DOD+8M30C1010/BALDOR+ELECTRIC+COMPANY_ENTER+RRV+353MD+3HP+195.0+H+GEAR+PRODUCTS",8M30C1010,20935.46
"/item/DOD+8M40E1304/BALDOR+ELECTRIC+COMPANY_ENTR+RRV+20+HP+452+190-38+GEAR+PRODUCTS",8M40E1304,35888.67
"/item/DOD+8P21G6542/BALDOR+ELECTRIC+COMPANY_STOCK+MOTOR+++10+HP++TEFC+RENEWAL+PARTS",8P21G6542,1509.32
"/item/DOD+8P21G6566/BALDOR+ELECTRIC+COMPANY_STOCK+MOTOR++7-1%252F2+HP+575V+RENEWAL+PARTS",8P21G6566,3328.86
"/item/DOD+8P21G6607/BALDOR+ELECTRIC+COMPANY_STOCK+MOTOR++7-1%252F2+HP+200V+RENEWAL+PARTS",8P21G6607,1941.83
"/item/DOD+8P32G6541/BALDOR+ELECTRIC+COMPANY_STOCK+MOTOR+++25+HP++XPFC+RENEWAL+PARTS",8P32G6541,13487.71
"/item/DOD+8P4580023/BALDOR+ELECTRIC+COMPANY_DISC++FIXED++SIZE+860+VSP+RENEWAL+PARTS",8P4580023,781.84
"/item/DOD+8V6050013/BALDOR+ELECTRIC+COMPANY_KEY+RENEWAL+PARTS",8V6050013,141.77
"/item/DOD+8X12907/BALDOR+ELECTRIC+COMPANY_TIGHT+SCREW++47+SIZE+2B+B-SPEC.INT",8X12907,2143.17
"/item/DOD+8X17178/BALDOR+ELECTRIC+COMPANY_SPROCKET+RENEWAL+PARTS",8X17178,131.4
"/item/DOD+8X5015001/BALDOR+ELECTRIC+COMPANY_DISC+SPEC+NABISCO++SIZE+3+RENEWAL+PARTS",8X5015001,5558.75
