Brand,Competitor,MRO id,Part Number,Our Price,Their Price
Baldor,sqone,23906,CL3711T,1316.55,1276.77
Baldor,sqone,23907,EM7147T-C,1353.71,1312.81
Baldor,sqone,23909,VEWDM3714T,1347.15,1306.45
Baldor,sqone,23915,VECP3771T-4,1338.95,1298.50
Baldor,sqone,23919,M2394,1422.02,1379.06
Baldor,sqone,23925,UCC10150,1305.62,1266.17
Baldor,sqone,23927,AEM2237-4,1607.84,1559.26
Baldor,sqone,23928,OF3307T,1278.29,1239.67
Baldor,sqone,23929,EM2514T,1312.72,1305.92
Baldor,sqone,23930,EM2514T-8,1346.60,1305.92
Baldor,sqone,23935,CSSEWDM3615T,1362.45,1351.68
Baldor,sqone,23943,CEWDBM3554T,1335.67,1295.32
Baldor,sqone,23944,CSSEWDM3613T,1352.07,1341.12
Baldor,sqone,23947,M2334T-8,1288.13,1249.21
Baldor,sqone,23953,VM7045T,1352.62,1311.75
Baldor,sqone,23957,ECP83774T-4,1279.93,1241.26
Baldor,sqone,23958,ECP83774T-5,1279.93,1241.26
Baldor,sqone,23965,FDL3737TM,1233.48,1196.21
Baldor,sqone,23966,VECP3774T,1269.00,1230.66
Baldor,sqone,23967,VECP3774T-4,1269.00,1230.66
Baldor,sqone,23971,EM2333T-8,1297.97,1258.75
Baldor,sqone,23972,EWDM3714T,1266.27,1228.01
Baldor,sqone,23975,CDPX3416,1309.44,1269.88
Baldor,sqone,23976,CDPX3420,1309.44,1269.88
Baldor,sqone,23977,CEWDM3710T,1264.63,1226.42
Baldor,sqone,23979,VECP3769T-4,1264.08,1225.89
Baldor,sqone,23980,EFM2333T,1260.26,1222.18
Baldor,sqone,23983,VEWDM3710T,1253.70,1215.82
Baldor,sqone,23989,UCLE1015,1230.74,1172.36
Baldor,sqone,23994,EBM3611T,1270.64,1163.36
Baldor,sqone,24000,CL5028T,1195.22,1159.11
Baldor,sqone,24007,UCCE130,1211.07,1174.48
Baldor,sqone,24008,UCL1015,1208.88,1172.36
Baldor,sqone,24016,VWAM3714T,1270.09,1231.72
Baldor,sqone,24020,M1508T,1173.91,1138.44
Baldor,sqone,24024,L5028T,1171.72,1136.32
Baldor,sqone,24025,CEWDBM3546T,1240.03,1202.57
Baldor,sqone,24032,JMM2394T-5,1593.08,1544.95
Baldor,sqone,24033,GDL1607T,1166.80,1131.55
Baldor,sqone,24037,CSSEWDM3611T,1247.69,1235.52
Baldor,sqone,24038,CEWDBM3546,1227.47,1190.38
Baldor,sqone,24041,FDL3712TM,1158.06,1123.07
Baldor,sqone,24046,M2333T-9,1153.14,1118.30
Baldor,sqone,24048,CSSEWDM3559T,1238.94,1226.72
Baldor,sqone,24049,VM7047T,1243.31,1205.75
Baldor,sqone,24050,VM7047T-5,1243.31,1205.75
Baldor,sqone,24054,VP3575-14,1226.37,1189.32
Baldor,sqone,24055,VP3575D,1226.37,1189.32
Baldor,sqone,24056,VP3588D,1226.37,1189.32
Baldor,sqone,24069,L3708,1156.97,1122.01
Baldor,sqone,24072,EWDM3710T,1162.43,1127.31
Baldor,sqone,24073,CEWDBM3542,1195.77,1159.64
Baldor,sqone,24077,L3712T,1125.81,1091.80
Baldor,sqone,24078,FDL3732M,1144.94,1110.35
