Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Dodge,plccenter,117853,22717,9.20,13.10,2014-01-05,13.00,2013-12-29,+00.77 %
Dodge,plccenter,117854,22704,4.60,6.54,2014-01-05,6.50,2013-12-29,+00.62 %
Dodge,plccenter,117855,22502,26.99,38.40,2014-01-05,38.20,2013-12-29,+00.52 %
Dodge,plccenter,117856,22236,141.07,201.00,2014-01-05,199.50,2013-12-29,+00.75 %
Dodge,plccenter,117857,22183,49.07,70.00,2014-01-05,69.50,2013-12-29,+00.72 %
Dodge,plccenter,117860,22219,190.13,270.50,2014-01-05,269.00,2013-12-29,+00.56 %
Dodge,plccenter,117861,22214,28.21,40.10,2014-01-05,39.90,2013-12-29,+00.50 %
Dodge,plccenter,117862,22216,51.52,73.50,2014-01-05,73.00,2013-12-29,+00.68 %
Dodge,plccenter,117863,22194,40.48,58.00,2014-01-05,57.50,2013-12-29,+00.87 %
Dodge,plccenter,117864,4248,13.49,19.20,2014-01-05,19.10,2013-12-29,+00.52 %
Dodge,plccenter,117865,4253,25.76,36.70,2014-01-05,36.40,2013-12-29,+00.82 %
Dodge,plccenter,117867,22211,18.40,26.20,2014-01-05,26.00,2013-12-29,+00.77 %
Dodge,plccenter,117868,4247,9.81,14.00,2014-01-05,13.90,2013-12-29,+00.72 %
Dodge,plccenter,117869,4218,20.86,29.70,2014-01-05,29.50,2013-12-29,+00.68 %
Dodge,plccenter,117870,4243,4.41,6.28,2014-01-05,6.24,2013-12-29,+00.64 %
Dodge,plccenter,117871,22015,105.49,150.00,2014-01-05,149.50,2013-12-29,+00.33 %
Dodge,plccenter,117872,22784,125.12,178.00,2014-01-05,177.00,2013-12-29,+00.56 %
Dodge,plccenter,117873,22486,127.58,181.50,2014-01-05,180.50,2013-12-29,+00.55 %
Dodge,plccenter,117874,22499,127.58,181.50,2014-01-05,180.50,2013-12-29,+00.55 %
Dodge,plccenter,117875,22488,127.58,181.50,2014-01-05,180.50,2013-12-29,+00.55 %
Dodge,plccenter,117876,22495,127.58,181.50,2014-01-05,180.50,2013-12-29,+00.55 %
Dodge,plccenter,117877,22788,176.64,251.50,2014-01-05,250.00,2013-12-29,+00.60 %
Dodge,plccenter,117878,22339,19.62,27.90,2014-01-05,27.80,2013-12-29,+00.36 %
Dodge,plccenter,117879,22347,22.08,31.40,2014-01-05,31.20,2013-12-29,+00.64 %
Dodge,plccenter,117880,22346,22.08,31.40,2014-01-05,31.20,2013-12-29,+00.64 %
Dodge,plccenter,117881,22344,22.08,31.40,2014-01-05,31.20,2013-12-29,+00.64 %
Dodge,plccenter,117882,22002,24.53,34.90,2014-01-05,34.70,2013-12-29,+00.58 %
Dodge,plccenter,117883,22391,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117884,22402,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117885,22395,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117886,22388,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117887,22387,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117888,22012,66.24,94.50,2014-01-05,94.00,2013-12-29,+00.53 %
Dodge,plccenter,117889,22419,71.14,101.50,2014-01-05,101.00,2013-12-29,+00.50 %
Dodge,plccenter,117890,22429,71.14,101.50,2014-01-05,101.00,2013-12-29,+00.50 %
Dodge,plccenter,117891,22418,71.14,101.50,2014-01-05,101.00,2013-12-29,+00.50 %
Dodge,plccenter,117892,22432,71.14,101.50,2014-01-05,101.00,2013-12-29,+00.50 %
Dodge,plccenter,117893,22436,71.14,101.50,2014-01-05,101.00,2013-12-29,+00.50 %
Dodge,plccenter,117894,22013,63.79,91.00,2014-01-05,90.50,2013-12-29,+00.55 %
Dodge,plccenter,117895,22452,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117896,22465,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117897,22461,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117898,22469,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117899,22476,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117900,22480,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117901,22475,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117902,22477,98.13,139.50,2014-01-05,139.00,2013-12-29,+00.36 %
Dodge,plccenter,117903,22380,30.67,43.60,2014-01-05,43.40,2013-12-29,+00.46 %
Dodge,plccenter,117904,22375,30.67,43.60,2014-01-05,43.40,2013-12-29,+00.46 %
Dodge,plccenter,117905,22384,30.67,43.60,2014-01-05,43.40,2013-12-29,+00.46 %
Dodge,plccenter,117906,22381,30.67,43.60,2014-01-05,43.40,2013-12-29,+00.46 %
Dodge,plccenter,117907,22368,30.67,43.60,2014-01-05,43.40,2013-12-29,+00.46 %
Dodge,plccenter,117908,22775,39.26,56.00,2014-01-05,55.50,2013-12-29,+00.90 %
Dodge,plccenter,117909,22361,24.53,34.90,2014-01-05,34.70,2013-12-29,+00.58 %
Dodge,plccenter,117910,22354,24.53,34.90,2014-01-05,34.70,2013-12-29,+00.58 %
Dodge,plccenter,117911,22357,24.53,34.90,2014-01-05,34.70,2013-12-29,+00.58 %
Dodge,plccenter,117912,22810,142.29,202.50,2014-01-05,201.50,2013-12-29,+00.50 %
Dodge,plccenter,117913,21997,161.92,230.50,2014-01-05,229.00,2013-12-29,+00.66 %
Dodge,plccenter,117914,21998,242.88,345.50,2014-01-05,343.50,2013-12-29,+00.58 %
Dodge,plccenter,117917,9024,782.56,1081.00,2014-01-05,1037.00,2013-12-29,+04.24 %
Dodge,plccenter,117919,11111,130.59,193.50,2014-01-05,187.50,2013-12-29,+03.20 %
Dodge,plccenter,117920,10297,2447.12,3621.00,2014-01-05,3506.00,2013-12-29,+03.28 %
Dodge,plccenter,117927,11234,295.81,438.00,2014-01-05,424.00,2013-12-29,+03.30 %
Dodge,plccenter,117928,11718,5699.92,8433.00,2014-01-05,8166.00,2013-12-29,+03.27 %
Dodge,plccenter,117931,10514,390.63,578.00,2014-01-05,560.00,2013-12-29,+03.21 %
