Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Baldor,sqone,699173,VBM3554-D,741.62,719.21,2013-11-19,747.12,2013-10-17,-03.74 %
Baldor,sqone,699174,VBM3554-S,705.00,683.70,2013-11-19,710.16,2013-10-17,-03.73 %
Baldor,sqone,699180,VBNM3554-D,756.92,734.05,2013-11-19,762.96,2013-10-17,-03.79 %
Baldor,sqone,699182,VEBM3554,974.43,944.99,2013-11-19,982.08,2013-10-17,-03.78 %
Baldor,sqone,699199,VM3546-50,296.24,298.32,2013-07-18,193.23,2013-07-07,+54.39 %
Baldor,sqone,699218,VUHM3554,279.81,271.36,2013-11-19,281.60,2013-10-17,-03.64 %
Baldor,sqone,699221,BM3554T-S,703.91,682.64,2013-11-19,709.28,2013-10-17,-03.76 %
Baldor,sqone,699226,BNM3554T-D,800.64,776.45,2013-11-19,746.24,2013-10-17,+04.05 %
Baldor,sqone,699301,CEUHM3554T,392.94,381.07,2013-11-19,396.00,2013-10-17,-03.77 %
Baldor,sqone,699402,EM13062-58,855.00,868.14,2013-11-19,1441.44,2013-11-03,-39.77 %
Baldor,sqone,699403,EM13064-58,825.00,836.87,2013-11-19,1389.52,2013-11-03,-39.77 %
Baldor,sqone,699404,EM13082-58,1003.00,1017.60,2013-11-19,1689.60,2013-11-03,-39.77 %
Baldor,sqone,699405,EM13084-58,924.00,938.10,2013-11-19,1557.60,2013-11-03,-39.77 %
Baldor,sqone,699406,EM16112-58,1443.00,1464.39,2013-11-19,2431.44,2013-11-03,-39.77 %
Baldor,sqone,699407,EM16114-58,1333.00,1352.56,2013-11-19,2245.76,2013-11-03,-39.77 %
Baldor,sqone,699408,EM16152-58,1579.00,1602.19,2013-11-19,2660.24,2013-11-03,-39.77 %
Baldor,sqone,699410,EM16192-58,2040.00,2070.18,2013-11-19,3437.28,2013-11-03,-39.77 %
Baldor,sqone,699411,EM18194-58,2077.00,2108.34,2013-11-19,3500.64,2013-11-03,-39.77 %
Baldor,sqone,699412,EM18222-58,2334.00,2448.07,2013-11-19,4064.72,2013-11-03,-39.77 %
Baldor,sqone,699413,EM18224-58,2374.00,2489.94,2013-11-19,4134.24,2013-11-03,-39.77 %
Baldor,sqone,699414,EM20302-58,3007.00,3153.50,2013-11-19,5236.00,2013-11-03,-39.77 %
Baldor,sqone,699415,EM20304-58,3085.00,3235.65,2013-11-19,5372.40,2013-11-03,-39.77 %
Baldor,sqone,699416,EM20372-58,3471.00,3640.04,2013-11-19,6043.84,2013-11-03,-39.77 %
Baldor,sqone,699434,EM2538T-8,2272.00,2382.35,2013-11-19,3955.60,2013-11-03,-39.77 %
Baldor,sqone,699562,JMM2506T,879.88,853.30,2013-11-19,1416.80,2013-11-03,-39.77 %
Baldor,sqone,699563,JMM2511T,1090.29,1057.35,2013-11-19,1755.60,2013-11-03,-39.77 %
Baldor,sqone,699564,JMM2524T,1422.02,1379.06,2013-11-19,2289.76,2013-11-03,-39.77 %
Baldor,sqone,699569,M13062-58,751.00,762.14,2013-11-19,1265.44,2013-11-03,-39.77 %
Baldor,sqone,699570,M13064-58,727.00,738.29,2013-11-19,1225.84,2013-11-03,-39.77 %
Baldor,sqone,699571,M13082-58,903.00,916.37,2013-11-19,1521.52,2013-11-03,-39.77 %
Baldor,sqone,699574,M16112-58,1294.70,1256.10,2013-11-19,2085.60,2013-11-03,-39.77 %
Baldor,sqone,699575,M16114-58,1110.00,1126.78,2013-11-19,1870.88,2013-11-03,-39.77 %
Baldor,sqone,699576,M16152-58,1354.00,1374.29,2013-11-19,2281.84,2013-11-03,-39.77 %
Baldor,sqone,699577,M16154-58,1329.00,1348.32,2013-11-19,2238.72,2013-11-03,-39.77 %
Baldor,sqone,699578,M16192-58,1705.00,1730.45,2013-11-19,2873.20,2013-11-03,-39.77 %
Baldor,sqone,699579,M18194-58,1704.36,1653.07,2013-11-19,2744.72,2013-11-03,-39.77 %
Baldor,sqone,699581,M18224-58,1914.00,1942.45,2013-11-19,3225.20,2013-11-03,-39.77 %
Baldor,sqone,699583,M20304-58,2438.00,2557.25,2013-11-19,4246.00,2013-11-03,-39.77 %
Baldor,sqone,699666,VBM3554T-5D,801.19,776.98,2013-11-19,806.96,2013-10-17,-03.72 %
Baldor,sqone,699667,VBM3554T-5S,705.00,683.70,2013-11-19,710.16,2013-10-17,-03.73 %
Baldor,sqone,699668,VBM3554T-D,766.00,776.98,2013-11-19,806.96,2013-10-18,-03.72 %
Baldor,sqone,699669,VBM3554T-S,705.00,683.70,2013-11-19,710.16,2013-10-17,-03.73 %
Baldor,sqone,699680,VBM3710T-D,1829.72,1774.44,2013-11-19,2946.24,2013-11-03,-39.77 %
Baldor,sqone,699683,VBNM3554T-D,816.49,791.82,2013-11-19,762.96,2013-10-17,+03.78 %
Baldor,sqone,699717,VEM3774T-5,1018.70,987.92,2013-11-19,1640.32,2013-11-03,-39.77 %
Baldor,sqone,699730,VEUHM3554T,385.84,374.18,2013-11-19,388.96,2013-10-17,-03.80 %
Baldor,sqone,699757,VUHM3554T,289.00,293.09,2013-11-19,304.48,2013-10-17,-03.74 %
Baldor,sqone,699758,VUHM3554T-5,302.22,293.09,2013-11-19,304.48,2013-10-17,-03.74 %
Baldor,sqone,699760,VUHM3558T-5,325.17,529.55,2013-11-19,331.08,2013-11-03,+59.95 %
Baldor,sqone,699855,EHFM3154T,322.28,358.28,2013-11-19,369.60,2013-10-18,-03.06 %
Baldor,sqone,699872,EHM3154T,322.28,358.28,2013-11-19,369.60,2013-10-18,-03.06 %
Baldor,sqone,699882,EM4103T-5,1666.00,1938.21,2013-11-19,3218.16,2013-11-03,-39.77 %
Baldor,sqone,699884,EM4110T-5,2501.00,3006.69,2013-11-19,4992.24,2013-11-03,-39.77 %
Baldor,sqone,699915,EM7147T,1506.19,1312.81,2013-11-19,2179.76,2013-11-03,-39.77 %
Baldor,sqone,702075,ECP83771T-5,1370.65,1329.24,2013-11-19,2207.04,2013-11-03,-39.77 %
Baldor,sqone,702078,ECP84106T-5,2045.05,1983.26,2013-11-19,3292.96,2013-11-03,-39.77 %
Baldor,sqone,702079,ECP84107T-5,2337.23,2424.75,2013-11-19,4026.00,2013-11-03,-39.77 %
Baldor,sqone,702080,ECP84108T-5,2799.57,2904.40,2013-11-19,4822.40,2013-11-03,-39.77 %
Baldor,sqone,702081,ECP84109T-5,3830.50,3973.94,2013-11-19,6598.24,2013-11-03,-39.77 %
Baldor,sqone,702083,ECP84114T-5,3995.51,4145.13,2013-11-19,6882.48,2013-11-03,-39.77 %
Baldor,sqone,702252,VECP2333T-4,1792.01,1737.87,2013-11-19,2885.52,2013-11-03,-39.77 %
Baldor,sqone,702259,VECP83584T-4,655.27,635.47,2013-11-19,660.00,2013-10-18,-03.72 %
Baldor,sqone,702277,VM7034-I,589.14,571.34,2013-11-19,593.12,2013-10-17,-03.67 %
Baldor,sqone,702282,VM7047T-I,1243.31,1205.75,2013-11-19,2002.00,2013-11-03,-39.77 %
Baldor,sqone,702283,VM7170T-I,1508.37,1462.80,2013-11-19,2428.80,2013-11-03,-39.77 %
Baldor,sqone,702377,VEFWDM3554T,627.40,608.44,2013-11-19,631.84,2013-10-18,-03.70 %
Baldor,globalindustrial,25231,VBM3538,538.86,691.00,2013-11-18,656.00,2013-11-17,+05.34 %
Baldor,globalindustrial,27017,MVM5150C,166.14,160.95,2013-11-18,185.95,2013-11-17,-13.44 %
