1011447;56.68
1011446;66.45
1011445;56.68
1011444;51.37
1011443;63.16
1011442;51.37
1011441;51.37
1011440;51.37
1011439;63.16
1011438;44.95
1011437;47.1
1011436;47.1
1011435;47.1
1011434;42.8
1011433;72.75
1011432;63.94
1011431;72.75
1011430;63.94
1011429;72.75
1011428;63.94
1011427;63.94
1011426;62.55
1011425;52.76
1011424;62.55
1011423;52.76
1011422;62.55
1011421;52.76
1011420;62.55
1011419;57.06
1011418;52.76
1011417;62.55
1011416;52.76
1011415;738.52
1011414;659.31
1011413;738.52
1011412;659.31
1011411;738.52
1011410;659.31
1011409;58.86
1011408;49.23
1011407;58.86
1011406;49.23
1011405;58.86
1011404;49.23
1011403;58.86
1011402;49.23
1011401;488.06
1011400;488.06
1011399;447.39
1011398;447.39
1011397;447.39
1011396;327.51
1011395;327.51
1011394;44.95
1011393;44.95
1011392;44.95
1011391;267.58
1011390;267.58
1011389;267.58
1011388;267.58
1011387;267.58
1011386;280.32
1011385;246.35
1011384;280.32
1011383;246.35
1011382;280.32
1011381;246.35
1011380;280.32
1011379;246.35
1011378;209.46
1011377;209.46
1011376;209.46
1011375;158.41
1011374;158.41
1011373;123.47
1011372;123.47
1011371;160.55
1011370;160.55
1011369;160.55
1011368;160.55
1011367;160.55
1011366;184.43
1011365;113.24
1011364;528.74
1011363;488.06
1011362;348.37
1011361;348.37
1011360;264.94
1011359;227.1
1011358;216.28
1011357;227.1
1011356;222.62
1011355;194.79
1011354;143.31
1011353;143.31
1011919;65.16
1011952;146.62
1011951;109.39
1011950;82.61
1011949;224.57
1011948;165.25
1011947;150.11
1011946;112.87
1011945;77.97
1011944;54.69
1011943;125.67
1011942;112.87
1011941;125.67
1011940;112.87
1011939;77.97
1011938;54.69
1011937;146.62
1011936;125.67
1011935;81.46
1011934;54.69
1011924;128.01
1011923;136.15
1011922;128.01
1011921;96.58
1011920;91.93
1308650;37.0
1308956;13.0
1308955;13.0
1308954;13.0
1308953;11.0
1308952;13.0
1308951;13.0
1308950;13.0
1308949;11.0
1308948;13.0
1308947;13.0
1308946;13.0
1308945;11.0
1308944;13.0
1308943;13.0
1308942;13.0
1308941;11.0
1308940;13.0
1308939;13.0
1308938;13.0
1308937;11.0
1308936;20.0
1308935;20.0
1308934;20.0
1308933;17.0
1308932;20.0
1308931;20.0
1308930;20.0
1308929;17.0
1308928;20.0
1308927;20.0
1308926;20.0
1308925;17.0
1308924;20.0
1308923;20.0
1308922;20.0
1308921;17.0
1308920;20.0
1308919;20.0
1308918;20.0
1308917;17.0
1308916;11.0
1308915;11.0
1308914;11.0
1308913;11.0
1308912;11.0
1308911;9.0
1308910;9.0
1308909;7.0
1308908;7.0
1308907;7.0
1308906;7.0
1308905;7.0
1308904;7.0
1308903;11.2
1308902;11.2
1308901;11.2
1308900;11.2
1308899;11.2
1308898;6.8
1308897;6.8
1308896;6.8
1308895;8.4
1308894;6.8
1308893;6.8
1308892;6.8
1308891;48.0
1308890;58.0
1308889;21.0
1308888;21.0
1308887;16.1
1308886;15.3
1308885;10.0
1308884;10.0
1308883;10.0
1308882;10.0
1308881;10.0
1308880;11.0
1308879;13.5
1308878;11.0
1308877;84.0
1308876;84.0
1308875;84.0
1308874;89.0
1308873;89.0
1308872;89.0
1308871;123.0
1308870;123.0
1308869;123.0
1308868;123.0
1308867;123.0
1308866;123.0
1308865;123.0
1308864;123.0
1308863;110.0
1308862;110.0
1308861;110.0
1308860;110.0
1308859;110.0
1308858;110.0
1308857;110.0
1308856;110.0
1308855;110.0
1308854;110.0
1308853;110.0
1308852;110.0
1308851;110.0
1308850;110.0
1308849;110.0
1308848;110.0
1308847;110.0
1308846;110.0
1308845;110.0
1308844;110.0
1308843;31.0
1308842;31.0
1308841;31.0
1308840;31.0
1308839;31.0
1308838;31.0
1308837;115.0
1308836;115.0
1308835;115.0
1308834;115.0
1308833;115.0
1308832;115.0
1308831;115.0
1308830;115.0
1308829;115.0
1308828;115.0
1308827;115.0
1308826;115.0
1308825;115.0
1308824;115.0
1308823;115.0
1308822;115.0
1308821;115.0
1308820;115.0
1308819;115.0
1308818;115.0
1308817;37.0
1308816;37.0
1308815;37.0
1308814;37.0
1308813;37.0
1308812;37.0
1308811;31.0
1308810;31.0
1308809;31.0
1308808;31.0
1308807;31.0
1308806;26.0
1308805;145.0
1308804;148.0
1308803;148.0
1308802;145.0
1308801;145.0
1308800;148.0
1308799;148.0
1308798;145.0
1308797;145.0
1308796;148.0
1308795;148.0
1308794;145.0
1308793;80.0
1308792;80.0
1308791;80.0
1308790;86.0
1308789;86.0
1308788;86.0
1308787;45.0
1308786;45.0
1308785;100.0
1308784;110.0
1308783;110.0
1308782;100.0
1308781;120.0
1308780;120.0
1308779;120.0
1308778;120.0
1308777;120.0
1308776;120.0
1308775;120.0
1308774;120.0
1308773;120.0
1308772;120.0
1308771;120.0
1308770;120.0
1308769;100.0
1308768;110.0
1308767;110.0
1308766;100.0
1308765;42.0
1308764;42.0
1308763;42.0
1308762;42.0
1308761;42.0
1308760;107.0
1308759;119.0
1308758;119.0
1308757;107.0
1308756;107.0
1308755;119.0
1308754;119.0
1308753;107.0
1308752;93.0
1308751;100.0
1308750;100.0
1308749;93.0
1308748;93.0
1308747;100.0
1308746;100.0
1308745;93.0
1308744;93.0
1308743;100.0
1308742;100.0
1308741;93.0
1308740;93.0
1308739;100.0
1308738;100.0
1308737;93.0
1308736;93.0
1308735;100.0
1308734;100.0
1308733;93.0
1308732;26.0
1308731;26.0
1308730;26.0
1308729;26.0
1308728;26.0
1308727;26.0
1308726;100.0
1308725;110.0
1308724;110.0
1308723;100.0
1308722;100.0
1308721;110.0
1308720;110.0
1308719;100.0
1308718;100.0
1308717;110.0
1308716;110.0
1308715;100.0
1308714;100.0
1308713;110.0
1308712;110.0
1308711;100.0
1308710;100.0
1308709;110.0
1308708;110.0
1308707;100.0
1308706;32.0
1308705;32.0
1308704;32.0
1308703;32.0
1308702;32.0
1308701;32.0
1308700;26.0
1308699;26.0
1308698;26.0
1308697;26.0
1308696;26.0
1308695;26.0
1308694;140.0
1308693;140.0
1308692;140.0
1308691;140.0
1308690;140.0
1308689;140.0
1308688;140.0
1308687;140.0
1308686;140.0
1308685;140.0
1308684;140.0
1308683;140.0
1308682;75.0
1308681;75.0
1308680;75.0
1308679;81.0
1308678;81.0
1308677;81.0
1308676;41.0
1308675;41.0
1308674;100.0
1308673;110.0
1308672;110.0
1308671;100.0
1308670;100.0
1308669;110.0
1308668;110.0
1308667;100.0
1308666;100.0
1308665;110.0
1308664;110.0
1308663;100.0
1308662;100.0
1308661;110.0
1308660;110.0
1308659;100.0
1308658;100.0
1308657;110.0
1308656;110.0
1308655;100.0
1308654;37.0
1308653;37.0
1308652;37.0
1308651;37.0
1308957;28.0
1309051;9.7
1309050;9.7
1309049;9.7
1309048;9.7
1309047;9.7
1309046;9.7
1309045;9.7
1309044;9.7
1309043;9.4
1309042;9.4
1309041;9.4
1309040;9.4
1309039;9.4
1309038;16.0
1309037;16.0
1309036;16.0
1309035;16.0
1309034;16.0
1309033;18.9
1309032;16.0
1309031;16.0
1309030;16.0
1309029;16.0
1309028;16.0
1309027;18.9
1309026;16.0
1309025;16.0
1309024;16.0
1309023;16.0
1309022;16.0
1309021;18.9
1309020;16.0
1309019;16.0
1309018;16.0
1309017;16.0
1309016;16.0
1309015;18.9
1309014;16.0
1309013;16.0
1309012;16.0
1309011;16.0
1309010;16.0
1309009;18.9
1309008;5.1
1309007;89.0
1309006;89.0
1309005;89.0
1309004;89.0
1309003;89.0
1309002;89.0
1309001;89.0
1309000;89.0
1308999;89.0
1308998;89.0
1308997;89.0
1308996;89.0
1308995;89.0
1308994;89.0
1308993;89.0
1308992;89.0
1308991;89.0
1308990;89.0
1308989;89.0
1308988;89.0
1308987;22.0
1308986;107.0
1308985;107.0
1308984;107.0
1308983;107.0
1308982;107.0
1308981;107.0
1308980;107.0
1308979;107.0
1308978;107.0
1308977;107.0
1308976;107.0
1308975;107.0
1308974;107.0
1308973;107.0
1308972;107.0
1308971;107.0
1308970;107.0
1308969;107.0
1308968;107.0
1308967;107.0
1308966;28.0
1308965;28.0
1308964;28.0
1308963;28.0
1308962;28.0
1308961;28.0
1308960;28.0
1308959;28.0
1308958;28.0
1309052;39.0
1309176;460.0
1309175;128.0
1309174;128.0
1309173;128.0
1309172;128.0
1309171;128.0
1309170;128.0
1309169;128.0
1309168;0.5
1309167;150.0
1309166;49.0
1309165;49.0
1309164;49.0
1309163;46.0
1309162;49.0
1309161;49.0
1309160;46.0
1309159;13.0
1309158;13.0
1309157;13.0
1309156;13.0
1309155;13.0
1309154;13.0
1309153;13.0
1309152;13.0
1309151;13.0
1309150;13.0
1309149;13.0
1309148;13.0
1309147;13.0
1309146;13.0
1309145;13.0
1309144;11.5
1309143;11.5
1309142;11.5
1309141;11.5
1309140;11.5
1309139;11.5
1309138;11.5
1309137;11.5
1309136;11.5
1309135;11.5
1309134;17.0
1309133;17.0
1309132;17.0
1309131;15.0
1309130;17.0
1309129;17.0
1309128;15.0
1309127;15.0
1309126;18.0
1309125;18.0
1309124;18.0
1309123;16.0
1309122;18.0
1309121;18.0
1309120;16.0
1309119;16.0
1309118;535.0
1309117;145.0
1309116;145.0
1309115;145.0
1309114;145.0
1309113;145.0
1309112;62.0
1309111;62.0
1309110;62.0
1309109;62.0
1309108;62.0
1309107;44.0
1309106;44.0
1309105;62.0
1309104;44.0
1309103;44.0
1309102;44.0
1309101;62.0
1309100;62.0
1309099;62.0
1309098;62.0
1309097;62.0
1309096;44.0
1309095;62.0
1309094;44.0
1309093;44.0
1309092;44.0
1309091;110.0
1309090;128.0
1309089;128.0
1309088;128.0
1309087;128.0
1309086;128.0
1309085;110.0
1309084;110.0
1309083;110.0
1309082;110.0
1309081;128.0
1309080;128.0
1309079;110.0
1309078;110.0
1309077;110.0
1309076;105.0
1309075;95.0
1309074;130.0
1309073;110.0
1309072;39.0
1309071;57.0
1309070;57.0
1309069;57.0
1309068;57.0
1309067;39.0
1309066;39.0
1309065;57.0
1309064;39.0
1309063;39.0
1309062;39.0
1309061;39.0
1309060;57.0
1309059;57.0
1309058;57.0
1309057;57.0
1309056;39.0
1309055;57.0
1309054;39.0
1309053;39.0
1310477;1.6
1310642;2.3
1310641;15.0
1310640;15.0
1310639;15.0
1310638;15.0
1310637;15.0
1310636;15.0
1310635;15.0
1310634;15.0
1310633;15.0
1310632;15.0
1310631;15.0
1310630;15.0
1310629;15.0
1310628;15.0
1310627;15.0
1310626;15.0
1310625;15.0
1310624;15.0
1310623;15.0
1310622;15.0
1310621;15.0
1310620;15.0
1310619;15.0
1310618;6.0
1310617;6.0
1310616;6.0
1310615;6.0
1310614;6.0
1310613;6.0
1310612;6.0
1310611;6.0
1310610;6.0
1310609;6.0
1310608;6.0
1310607;6.0
1310606;6.0
1310605;6.0
1310604;6.0
1310603;6.0
1310602;6.0
1310601;6.0
1310600;6.0
1310599;6.0
1310598;6.0
1310597;6.0
1310596;6.0
1310595;6.0
1310594;6.0
1310593;6.0
1310592;6.0
1310591;6.0
1310590;6.0
1310589;6.0
1310588;6.0
1310587;6.0
1310586;6.0
1310585;6.0
1310584;6.0
1310583;6.0
1310582;6.0
1310581;6.0
1310580;6.0
1310579;6.0
1310578;6.0
1310577;6.0
1310576;6.0
1310575;6.0
1310574;6.0
1310573;6.0
1310572;6.0
1310571;6.0
1310570;6.0
1310569;6.0
1310568;6.0
1310567;6.0
1310566;6.0
1310565;6.0
1310564;6.0
1310563;6.0
1310562;6.0
1310561;6.0
1310560;6.0
1310559;6.0
1310558;6.0
1310557;6.0
1310556;6.0
1310555;6.0
1310554;6.0
1310553;6.0
1310552;6.0
1310551;6.0
1310550;6.0
1310549;6.0
1310548;6.0
1310547;6.0
1310546;6.0
1310545;6.0
1310544;6.0
1310543;6.0
1310542;6.0
1310541;6.0
1310540;6.0
1310539;6.0
1310538;6.0
1310537;6.0
1310536;6.0
1310535;6.0
1310534;6.0
1310533;6.0
1310532;6.0
1310531;6.0
1310530;6.0
1310529;6.0
1310528;6.0
1310527;6.0
1310526;6.0
1310525;6.0
1310524;6.0
1310523;6.0
1310522;4.2
1310521;4.2
1310520;4.2
1310519;4.2
1310518;4.2
1310517;4.2
1310516;4.2
1310515;4.2
1310514;4.2
1310513;4.2
1310512;4.2
1310511;4.2
1310510;4.2
1310509;4.2
1310508;4.2
1310507;4.2
1310506;4.2
1310505;4.2
1310504;4.2
1310503;4.2
1310502;4.2
1310501;4.2
1310500;4.2
1310499;4.2
1310498;4.2
1310497;4.2
1310496;4.2
1310495;4.2
1310494;4.2
1310493;4.2
1310492;4.2
1310491;4.2
1310490;4.2
1310489;4.2
1310488;4.2
1310487;4.2
1310486;4.2
1310485;4.2
1310484;4.2
1310483;4.2
1310482;4.2
1310481;4.2
1310480;2.3
1310479;8.3
1310478;1.6
1310643;13.0
1310675;37.0
1310674;26.0
1310673;17.0
1310672;6.0
1310671;26.0
1310670;17.0
1310669;6.0
1310668;150.0
1310667;130.0
1310666;70.0
1310665;9.5
1310664;150.0
1310663;130.0
1310662;70.0
1310661;120.0
1310660;120.0
1310659;9.5
1310658;95.0
1310657;75.0
1310656;45.0
1310655;28.0
1310654;22.0
1310653;13.0
1310652;5.0
1310651;150.0
1310650;130.0
1310649;70.0
1310648;95.0
1310647;75.0
1310646;45.0
1310645;28.0
1310644;22.0
1309211;940.0
1309360;235.0
1309359;235.0
1309358;235.0
1309357;235.0
1309356;235.0
1309355;235.0
1309354;235.0
1309353;235.0
1309352;235.0
1309351;235.0
1309350;235.0
1309349;235.0
1309348;90.0
1309347;78.0
1309346;65.0
1309345;59.0
1309344;440.0
1309343;413.0
1309342;377.0
1309341;338.0
1309340;81.0
1309339;283.0
1309338;48.0
1309337;168.0
1309336;165.0
1309335;158.0
1309334;101.0
1309333;95.0
1309332;656.0
1309331;594.0
1309330;526.0
1309329;458.0
1309328;551.0
1309327;480.0
1309326;410.0
1309325;365.0
1309324;227.0
1309323;208.0
1309322;198.0
1309321;188.0
1309320;179.0
1309319;169.0
1309318;155.0
1309317;146.0
1309316;71.0
1309315;53.0
1309314;575.0
1309313;398.0
1309312;322.0
1309311;305.0
1309310;586.0
1309309;422.0
1309308;352.0
1309307;331.0
1309306;427.0
1309305;305.0
1309304;239.0
1309303;221.0
1309302;449.0
1309301;336.0
1309300;275.0
1309299;254.0
1309298;103.0
1309297;103.0
1309296;7210.0
1309295;7210.0
1309294;6264.0
1309293;6264.0
1309292;7358.0
1309291;6392.0
1309290;6392.0
1309289;8000.0
1309288;7025.0
1309287;7025.0
1309286;5285.0
1309285;5285.0
1309284;4545.0
1309283;4545.0
1309282;5393.0
1309281;4757.0
1309280;4757.0
1309279;5853.0
1309278;5149.0
1309277;5149.0
1309276;4158.0
1309275;4158.0
1309274;4158.0
1309273;4312.0
1309272;4312.0
1309271;4696.0
1309270;4696.0
1309269;2435.0
1309268;2435.0
1309267;2435.0
1309266;2505.0
1309265;2505.0
1309264;2783.0
1309263;2783.0
1309262;2673.0
1309261;2673.0
1309260;2673.0
1309259;2673.0
1309258;2673.0
1309257;2826.0
1309256;2826.0
1309255;2826.0
1309254;3128.0
1309253;3128.0
1309252;3128.0
1309251;1374.0
1309250;1374.0
1309249;1374.0
1309248;1374.0
1309247;1374.0
1309246;1550.0
1309245;1550.0
1309244;1550.0
1309243;1691.0
1309242;1691.0
1309241;1691.0
1309240;1055.0
1309239;965.0
1309238;965.0
1309237;965.0
1309236;965.0
1309235;965.0
1309234;965.0
1309233;2101.0
1309232;1055.0
1309231;1739.0
1309230;1587.0
1309229;1587.0
1309228;1587.0
1309227;2826.0
1309226;1739.0
1309225;728.0
1309224;728.0
1309223;665.0
1309222;665.0
1309221;665.0
1309220;665.0
1309219;665.0
1309218;1449.0
1309217;728.0
1309216;940.0
1309215;858.0
1309214;858.0
1309213;858.0
1309212;1550.0
1309361;4.69
1310208;4.22
1310207;4.22
1310206;4.22
1310205;4.22
1310204;30.48
1310203;30.48
1310202;30.48
1310201;35.17
1310200;35.17
1310199;35.17
1310198;35.17
1310197;35.17
1310196;35.17
1310195;35.17
1310194;35.17
1310193;35.17
1310192;35.17
1310191;35.17
1310190;35.17
1310189;35.17
1310188;35.17
1310187;35.17
1310186;35.17
1310185;35.17
1310184;35.17
1310183;35.17
1310182;35.17
1310181;35.17
1310180;2.34
1310179;4.22
1310178;4.22
1310177;4.22
1310176;4.22
1310175;4.22
1310174;4.22
1310173;50.41
1310172;50.41
1310171;50.41
1310170;50.41
1310169;30.94
1310168;7.73
1310167;27.67
1310166;21.33
1310165;19.46
1310164;17.34
1310163;14.53
1310162;12.42
1310161;10.79
1310160;67.99
1310159;48.53
1310158;9.38
1310157;43.38
1310156;41.5
1310155;8.21
1310154;8.21
1310153;8.21
1310152;8.21
1310151;7.03
1310150;7.03
1310149;7.03
1310148;7.03
1310147;12.9
1310146;12.9
1310145;12.9
1310144;12.9
1310143;11.72
1310142;11.72
1310141;11.72
1310140;11.72
1310139;8.21
1310138;8.21
1310137;8.21
1310136;8.21
1310135;7.03
1310134;7.03
1310133;7.03
1310132;7.03
1310131;12.9
1310130;12.9
1310129;12.9
1310128;12.9
1310127;11.72
1310126;11.72
1310125;11.72
1310124;11.72
1310123;124.49
1310122;7.97
1310121;17.34
1310120;13.6
1310119;11.49
1310118;7.97
1310117;7.97
1310116;4.22
1310115;1329.3
1310114;1329.3
1310113;1329.3
1310112;907.3
1310111;907.3
1310110;907.3
1310109;590.8
1310108;590.8
1310107;73.61
1310106;73.61
1310105;73.61
1310104;68.92
1310103;68.92
1310102;68.92
1310101;68.92
1310100;68.92
1310099;68.92
1310098;68.92
1310097;68.92
1310096;84.4
1310095;84.4
1310094;64.0
1310093;64.0
1310092;16.88
1310091;16.88
1310090;16.88
1310089;16.88
1310088;16.88
1310087;16.88
1310086;16.88
1310085;16.88
1310084;21.8
1310083;21.8
1310082;16.88
1310081;16.88
1310080;16.88
1310079;16.88
1310078;16.88
1310077;16.88
1310076;16.88
1310075;16.88
1310074;21.8
1310073;21.8
1310072;15.24
1310071;15.24
1310070;65.88
1310069;65.88
1310068;65.88
1310067;61.19
1310066;61.19
1310065;61.19
1310064;61.19
1310063;61.19
1310062;61.19
1310061;61.19
1310060;61.19
1310059;78.54
1310058;78.54
1310057;47.12
1310056;47.12
1310055;55.1
1310054;55.1
1310053;55.1
1310052;50.41
1310051;50.41
1310050;50.41
1310049;50.41
1310048;50.41
1310047;50.41
1310046;50.41
1310045;50.41
1310044;65.64
1310043;65.64
1310042;46.89
1310041;46.89
1310040;49.23
1310039;49.23
1310038;49.23
1310037;44.54
1310036;44.54
1310035;44.54
1310034;44.54
1310033;44.54
1310032;44.54
1310031;44.54
1310030;44.54
1310029;59.79
1310028;59.79
1310027;40.79
1310026;40.79
1310025;40.79
1310024;43.13
1310023;43.13
1310022;43.13
1310021;38.44
1310020;38.44
1310019;38.44
1310018;38.44
1310017;38.44
1310016;38.44
1310015;38.44
1310014;38.44
1310013;53.92
1310012;53.92
1310011;37.51
1310010;37.51
1310009;37.51
1310008;37.51
1310007;37.51
1310006;32.82
1310005;32.82
1310004;32.82
1310003;32.82
1310002;32.82
1310001;32.82
1310000;32.82
1309999;32.82
1309998;42.2
1309997;42.2
1309996;29.54
1309995;29.54
1309994;443.1
1309993;443.1
1309992;443.1
1309991;443.1
1309990;32.36
1309989;32.36
1309988;32.36
1309987;411.46
1309986;411.46
1309985;411.46
1309984;411.46
1309983;27.67
1309982;27.67
1309981;27.67
1309980;27.67
1309979;27.67
1309978;27.67
1309977;27.67
1309976;27.67
1309975;27.67
1309974;33.06
1309973;33.06
1309972;23.21
1309971;23.21
1309970;23.21
1309969;24.14
1309968;24.14
1309967;24.14
1309966;24.14
1309965;24.14
1309964;24.14
1309963;24.14
1309962;24.14
1309961;29.31
1309960;29.31
1309959;295.4
1309958;295.4
1309957;295.4
1309956;295.4
1309955;24.14
1309954;24.14
1309953;24.14
1309952;24.14
1309951;24.14
1309950;24.14
1309949;24.14
1309948;24.14
1309947;29.31
1309946;29.31
1309945;17.11
1309944;17.11
1309943;221.56
1309942;221.56
1309941;221.56
1309940;221.56
1309939;20.87
1309938;20.87
1309937;20.87
1309936;20.87
1309935;20.87
1309934;20.87
1309933;20.87
1309932;20.87
1309931;26.02
1309930;26.02
1309929;20.87
1309928;20.87
1309927;20.87
1309926;20.87
1309925;20.87
1309924;20.87
1309923;20.87
1309922;26.02
1309921;26.02
1309920;15.94
1309919;15.94
1309918;179.36
1309917;179.36
1309916;179.36
1309915;179.36
1309914;96.82
1309913;96.82
1309912;96.82
1309911;92.13
1309910;92.13
1309909;92.13
1309908;92.13
1309907;92.13
1309906;92.13
1309905;92.13
1309904;92.13
1309903;110.19
1309902;110.19
1309901;75.26
1309900;75.26
1309899;26.72
1309898;26.72
1309897;26.72
1309896;26.72
1309895;26.72
1309894;26.72
1309893;34.23
1309892;34.23
1309891;34.23
1309890;34.23
1309889;26.72
1309888;26.72
1309887;26.72
1309886;26.72
1309885;26.72
1309884;26.72
1309883;34.23
1309882;34.23
1309881;34.23
1309880;34.23
1309879;24.86
1309878;24.86
1309877;24.86
1309876;24.86
1309875;24.86
1309874;24.86
1309873;31.41
1309872;31.41
1309871;31.41
1309870;31.41
1309869;24.86
1309868;24.86
1309867;24.86
1309866;24.86
1309865;24.86
1309864;24.86
1309863;31.41
1309862;31.41
1309861;31.41
1309860;31.41
1309859;35.17
1309858;35.17
1309857;35.17
1309856;35.17
1309855;35.17
1309854;35.17
1309853;39.39
1309852;39.39
1309851;39.39
1309850;39.39
1309849;35.17
1309848;35.17
1309847;35.17
1309846;35.17
1309845;35.17
1309844;35.17
1309843;39.39
1309842;39.39
1309841;39.39
1309840;39.39
1309839;32.36
1309838;32.36
1309837;32.36
1309836;32.36
1309835;32.36
1309834;32.36
1309833;37.04
1309832;37.04
1309831;37.04
1309830;37.04
1309829;32.36
1309828;32.36
1309827;32.36
1309826;32.36
1309825;32.36
1309824;32.36
1309823;37.04
1309822;37.04
1309821;37.04
1309820;37.04
1309819;26.72
1309818;26.72
1309817;26.72
1309816;26.72
1309815;26.72
1309814;34.23
1309813;34.23
1309812;34.23
1309811;26.72
1309810;26.72
1309809;26.72
1309808;26.72
1309807;26.72
1309806;34.23
1309805;34.23
1309804;34.23
1309803;24.86
1309802;24.86
1309801;24.86
1309800;24.86
1309799;24.86
1309798;31.41
1309797;31.41
1309796;31.41
1309795;24.86
1309794;24.86
1309793;24.86
1309792;24.86
1309791;24.86
1309790;31.41
1309789;31.41
1309788;31.41
1309787;35.17
1309786;35.17
1309785;35.17
1309784;35.17
1309783;35.17
1309782;39.39
1309781;39.39
1309780;39.39
1309779;35.17
1309778;35.17
1309777;35.17
1309776;35.17
1309775;35.17
1309774;39.39
1309773;39.39
1309772;39.39
1309771;32.36
1309770;32.36
1309769;32.36
1309768;32.36
1309767;32.36
1309766;37.04
1309765;37.04
1309764;37.04
1309763;32.36
1309762;32.36
1309761;32.36
1309760;32.36
1309759;32.36
1309758;37.04
1309757;37.04
1309756;37.04
1309755;10.56
1309754;10.56
1309753;10.56
1309752;10.56
1309751;10.56
1309750;10.56
1309749;13.83
1309748;13.83
1309747;13.83
1309746;13.83
1309745;13.83
1309744;10.56
1309743;10.56
1309742;10.56
1309741;10.56
1309740;10.56
1309739;10.56
1309738;13.83
1309737;13.83
1309736;13.83
1309735;13.83
1309734;10.56
1309733;10.56
1309732;10.56
1309731;10.56
1309730;10.56
1309729;10.56
1309728;13.83
1309727;13.83
