Baldor,walkeremd,23227,M4107,2783.03,3672.27
Baldor,walkeremd,23237,JMM4109T,3859.64,3547.56
Baldor,walkeremd,23238,JPM4109T,3859.64,3547.56
Baldor,walkeremd,23243,M4103,4760.79,3595.81
Baldor,walkeremd,23247,D2005P,4043.88,3911.65
Baldor,walkeremd,23251,M2535,2685.89,3562.60
Baldor,walkeremd,23264,JMM4110T,3954.27,3419.09
Baldor,walkeremd,23265,JPM4110T,3954.27,3419.09
Baldor,walkeremd,23284,EM2543T,3189.11,3122.68
Baldor,walkeremd,23289,ECP84104T-4,3692.32,3120.17
Baldor,walkeremd,23290,ECP84104T-5,3692.32,3120.17
Baldor,walkeremd,23292,JMM2543T,3775.67,3261.80
Baldor,walkeremd,23293,JPM2543T,3775.67,3261.80
Baldor,walkeremd,23302,EM7056T,3954.27,3045.60
Baldor,walkeremd,23309,M2531,2242.21,3246.76
Baldor,walkeremd,23314,EM2542T,3394.03,2992.96
Baldor,walkeremd,23319,JMM2542T,3578.27,3131.45
Baldor,walkeremd,23320,JPM2542T,3578.27,3131.45
Baldor,walkeremd,23323,M4115T-8,4002.52,2963.51
Baldor,walkeremd,23346,M4110T-8,3662.87,2862.61
Baldor,walkeremd,23348,ECP84107T-4,3440.40,2867.00
Baldor,walkeremd,23349,ECP4104T,3387.76,2866.37
Baldor,walkeremd,23350,ECP4104T-4,3387.76,2866.37
Baldor,walkeremd,23357,EBM3714T,2734.77,2928.41
Baldor,walkeremd,23360,EM2539T,2886.43,2830.03
Baldor,sqone,25174,VM3613,562.48,534.89
Baldor,walkeremd,23365,JMM4108T,3408.44,2955.36
Baldor,walkeremd,23366,JPM4108T,3408.44,2955.36
Baldor,sqone,25182,UCL153,600.75,545.57
Baldor,walkeremd,23387,M2543T-8,3030.72,2739.79
Baldor,walkeremd,23389,EM2538T,2995.47,2747.93
Baldor,walkeremd,23390,JMM2538T,3174.07,2878.28
Baldor,walkeremd,23391,JPM2538T,3174.07,2878.28
Baldor,walkeremd,23394,EM4104T,2729.76,2371.44
Baldor,walkeremd,23395,JMM2539T,3264.93,2867.00
Baldor,walkeremd,23396,JPM2539T,3264.93,2867.00
Baldor,walkeremd,23402,M2334,3734.93,2893.95
Baldor,walkeremd,23407,EM4108T,3105.13,2687.15
Baldor,walkeremd,23413,M1763T,3859.01,2598.79
Baldor,walkeremd,23421,ECP84103T-4,3224.20,2649.55
Baldor,walkeremd,23422,ECP84103T-5,3224.20,2649.55
Baldor,walkeremd,23429,L5020,2676.49,2596.28
Baldor,walkeremd,23440,JMM4104T,3041.84,2715.35
Baldor,walkeremd,23441,JPM4104T,3041.84,2715.35
Baldor,walkeremd,23480,ECP4103T,2935.31,2413.92
Baldor,walkeremd,23481,ECP4103T-4,2935.31,2413.92
Baldor,walkeremd,23498,M2332,3269.95,2527.35
Baldor,walkeremd,23501,EM7054T,3336.37,2350.63
Baldor,walkeremd,23502,ECP84106T-4,2522.33,2344.99
Baldor,walkeremd,23507,M2539T-8,2470.39,2334.33
Baldor,walkeremd,23521,M2538T-8,2816.87,2309.27
Baldor,walkeremd,23529,M1762T,3316.95,2239.71
Baldor,walkeremd,23530,EM4103T,2344.99,1999.16
Baldor,walkeremd,23531,EBM3710T,2237.20,2368.80
Baldor,walkeremd,23542,EM4107T,2783.03,2261.64
Baldor,walkeremd,23545,M2333,3097.61,2418.31
Baldor,walkeremd,23568,M4106,2289.84,2355.64
Baldor,walkeremd,23580,EM2535T,2213.39,2169.52
Baldor,walkeremd,23583,EJMM2334T,2323.68,2166.39
Baldor,walkeremd,23585,M4104T-8,2801.20,2157.61
Baldor,walkeremd,23590,JMM4107T,2478.47,2257.88
Baldor,walkeremd,23591,JPM4107T,2478.47,2257.88
Baldor,walkeremd,23600,EJMM4106T,2289.84,2133.17
Baldor,walkeremd,23613,JMM2535T,2685.89,2211.51
Baldor,walkeremd,23614,JPM2535T,2685.89,2211.51
Baldor,walkeremd,23615,EM7170T,2017.24,1927.00
Baldor,walkeremd,23616,JMM4103T,2567.45,2203.36
Baldor,walkeremd,23617,JPM4103T,2567.45,2203.36
Baldor,sqone,25321,VM3610,493.95,560.70
Baldor,walkeremd,23631,L5018,2102.47,2041.05
Baldor,walkeremd,23637,ECP82394T-4,2224.04,2045.44
Baldor,walkeremd,23638,ECP82334T-4,2297.36,2042.93
Baldor,walkeremd,23639,ECP82334T-5,2297.36,2042.93
Baldor,walkeremd,23667,EM2531T,2022.25,1984.03
Baldor,walkeremd,23678,M1761T,2745.43,1894.41
Baldor,walkeremd,23682,EJMM2394T,2093.69,1937.03
Baldor,walkeremd,23689,M2523,1140.89,2066.12
Baldor,walkeremd,23692,EJMM2333T,2076.77,1920.11
Baldor,walkeremd,23695,JMM4106T,2289.84,2010.35
Baldor,walkeremd,23696,JPM4106T,2133.17,2010.35
Baldor,walkeremd,23701,ECP82333T-4,2171.40,1889.40
Baldor,walkeremd,23702,ECP82333T-5,2171.40,1889.40
Baldor,walkeremd,23709,JMM2534T,2636.39,1959.59
Baldor,walkeremd,23710,JPM2534T,2636.39,1959.59
Baldor,walkeremd,23721,M2276,2664.59,1978.39
Baldor,walkeremd,23723,ECP2334T,2178.29,1844.91
Baldor,walkeremd,23724,ECP2334T-4,2178.29,1844.91
Baldor,walkeremd,23735,M2535T-8,1898.57,1831.12
Baldor,walkeremd,23736,JMM2531T,2242.21,1928.88
Baldor,walkeremd,23737,JPM2531T,2242.21,1928.88
Baldor,walkeremd,23739,M4103T-8,2360.65,1826.73
Baldor,walkeremd,23751,JMM2516T,2074.27,1910.71
Baldor,walkeremd,23752,JPM2516T,2074.27,1910.71
Baldor,walkeremd,23753,EM2516T,2008.47,1807.31
Baldor,walkeremd,23763,JMM2334T,2323.68,1885.64
Baldor,walkeremd,23764,JPM2334T,2166.39,1885.64
Baldor,walkeremd,23782,EM2334T,1795.40,1528.48
Baldor,walkeremd,23788,JMM2394T,2093.69,1826.73
Baldor,walkeremd,23789,JPM2394T,1937.03,1826.73
Baldor,walkeremd,23790,EM4106T,2108.73,1733.36
Baldor,walkeremd,23800,ECP2333T,2095.57,1720.20
Baldor,walkeremd,23801,ECP2333T-4,2095.57,1720.20
Baldor,sqone,25423,M3610,557.34,465.47
Baldor,walkeremd,23812,JMM2333T,2076.77,1780.99
Baldor,walkeremd,23814,JPM2333T,1920.11,1780.99
Baldor,walkeremd,23841,M2238,2229.68,1756.55
Baldor,walkeremd,23850,EM2515T,1658.79,1627.45
Baldor,walkeremd,23884,EM2394T,1954.57,1579.20
Baldor,walkeremd,23887,EJMM2513T,1730.85,1573.56
Baldor,walkeremd,23890,ECP83771T-4,1626.20,1571.68
Baldor,walkeremd,23894,M2531T-8,1736.76,1566.04
Baldor,sqone,25474,VM3611,396.94,595.41
Baldor,walkeremd,23905,M2516T-8,1853.05,1550.37
Baldor,walkeremd,23912,M2275,2091.81,1645.63
Baldor,walkeremd,23919,M2394,2093.69,1630.59
Baldor,sqone,25480,UCME345,430.76,476.15
Baldor,walkeremd,23929,EM2514T,1705.79,1505.25
Baldor,walkeremd,23945,JMM2515T,1885.01,1556.64
Baldor,walkeremd,23946,JPM2515T,1885.01,1556.64
Baldor,walkeremd,23947,M2334T-8,1805.43,1477.05
Baldor,walkeremd,23950,ECP83769T-4,1532.20,1476.43
Baldor,walkeremd,23951,M2510,300.96,1579.83
Baldor,sqone,25501,CL5001A,519.27,471.39
Baldor,walkeremd,23956,M2393,2750.44,1572.31
Baldor,walkeremd,23957,ECP83774T-4,1586.09,1467.65
Baldor,walkeremd,23958,ECP83774T-5,1586.09,1467.65
Baldor,walkeremd,23959,JMM2514T,1750.28,1542.23
Baldor,walkeremd,23960,JPM2514T,1750.28,1542.23
Baldor,walkeremd,23961,M7030,279.90,1571.68
Baldor,walkeremd,23972,EWDM3714T,2537.37,1451.99
Baldor,walkeremd,23973,EM2333T,1963.97,1260.61
Baldor,sqone,25522,M3211,345.32,445.89
Baldor,walkeremd,24001,M1760T,2165.13,1370.52
Baldor,walkeremd,24011,EJMM3314T,1526.56,1389.95
Baldor,walkeremd,24024,L5028T,1370.52,1343.57
Baldor,walkeremd,24058,ECP3774T,1475.17,1349.84
Baldor,sqone,25576,VL3505,286.71,447.67
Baldor,walkeremd,24072,EWDM3710T,2185.19,1332.92
Baldor,walkeremd,24074,L5027T,1354.85,1292.81
Baldor,walkeremd,24077,L3712T,1527.81,1290.93
Baldor,sqone,25584,UCME3145,413.85,445.89
Baldor,walkeremd,24092,M2237,1843.65,1401.23
Baldor,walkeremd,24093,L3711T,1509.64,1271.51
Baldor,walkeremd,24102,L1512T,1640.61,1261.48
Baldor,walkeremd,24106,EM2513T,1411.88,1293.96
Baldor,walkeremd,24109,FM2515T-8,1667.56,1292.19
Baldor,walkeremd,24112,M2515T-8,1667.56,1292.19
Baldor,walkeremd,24122,L1511T,1540.97,1252.71
Baldor,walkeremd,24123,L5013,1312.87,1275.89
Baldor,walkeremd,24125,M2514T-8,1544.11,1281.53
Baldor,walkeremd,24130,EM3314T,1378.04,1281.53
Baldor,walkeremd,24131,M3705T,1259.60,1243.93
Baldor,sqone,25626,L3505,279.87,436.99
Baldor,walkeremd,24162,ECP83770T-4,1312.24,1239.55
Baldor,walkeremd,24163,ECP83770T-5,1312.24,1239.55
Baldor,walkeremd,24181,M2333T-8,1488.33,1223.88
Baldor,walkeremd,24185,M2505,290.70,1308.48
Baldor,walkeremd,24188,JMM2513T,1730.85,1284.04
Baldor,walkeremd,24189,JPM2513T,1573.56,1284.04
Baldor,sqone,25657,CHC3526A,439.47,428.98
Baldor,walkeremd,24215,M1759T,1863.08,1163.72
Baldor,walkeremd,24232,M3702,1152.44,1168.73
Baldor,sqone,25673,M3611,389.82,485.05
Baldor,walkeremd,24238,EJMM3714T,1310.36,1173.12
Baldor,walkeremd,24242,M3702T,1152.44,1138.03
Baldor,walkeremd,24263,EM3771T,1270.88,1146.80
Baldor,sqone,25689,UCME153,369.35,421.86
Baldor,walkeremd,24274,M7027,4463.12,1213.85
Baldor,walkeremd,24277,ECP83663T-4,1181.89,1131.13
Baldor,walkeremd,24282,ECP3770T,1253.33,1127.37
Baldor,sqone,25700,VL1305,268.47,419.19
Baldor,walkeremd,24289,EM3768T,1242.68,1120.48
Baldor,walkeremd,24300,JMM3314T,1526.56,1168.11
Baldor,walkeremd,24302,JPM3314T,1389.95,1168.11
Baldor,walkeremd,24329,L3606,696.85,1073.48
Baldor,walkeremd,24333,EJMM3312T,1216.99,1079.75
Baldor,walkeremd,24349,EWDM3615T,1832.37,1064.71
Baldor,walkeremd,24352,EJMM3313T,1201.32,1064.08
Baldor,walkeremd,24355,EJMM3711T,1197.56,1060.32
Baldor,sqone,25746,L1305,261.06,407.62
Baldor,walkeremd,24361,EM3774T,1181.89,1057.19
Baldor,walkeremd,24362,EM3774T-5,1181.89,1057.19
Baldor,walkeremd,24391,L1509T,1253.33,993.27
Baldor,walkeremd,24402,FM2513T-8,1328.53,1003.92
Baldor,walkeremd,24403,M2513T-8,1328.53,1003.92
Baldor,walkeremd,24406,L3607,814.67,996.40
Baldor,walkeremd,24409,JMM3711T,1197.56,1054.05
Baldor,walkeremd,24416,EJMM3710T,1135.52,998.28
Baldor,walkeremd,24421,M7023,3219.19,1062.83
Baldor,walkeremd,24426,ECP83665T-4,1035.88,983.87
Baldor,walkeremd,24427,ECP83665T-5,1035.88,983.87
Baldor,walkeremd,24428,EJMM3311T,1121.11,983.87
Baldor,walkeremd,24433,EM3769T,1102.31,978.23
Baldor,walkeremd,24448,ECP83661T-4,1030.24,965.69
Baldor,walkeremd,24449,ECP83661T-5,1030.24,965.69
Baldor,walkeremd,24450,EM3764T,1087.89,965.69
Baldor,walkeremd,24465,EM3708T,1032.75,955.04
Baldor,walkeremd,24472,M3709,1761.56,899.89
Baldor,walkeremd,24486,EM3714T,1007.05,818.36
Baldor,walkeremd,24487,EM3770T,1067.21,942.51
Baldor,walkeremd,24488,EM3770T-5,1067.21,942.51
Baldor,walkeremd,24499,EM3714T-5,1007.05,818.36
Baldor,walkeremd,24506,EWDM3611T,1689.49,935.61
Baldor,walkeremd,24516,EM3711T,1000.16,930.60
Baldor,walkeremd,24518,JMM3714T,1310.36,975.09
Baldor,walkeremd,24520,JPM3714T,1173.12,975.09
Baldor,walkeremd,24533,EJMM3709T,1060.32,923.71
Baldor,walkeremd,24545,ECP83660T-4,972.59,918.07
Baldor,walkeremd,24546,EM3709T,990.13,918.07
Baldor,walkeremd,24550,EM3313T,1016.45,914.03
Baldor,walkeremd,24580,L5031T,924.96,879.84
Baldor,walkeremd,24583,EM3312T,999.53,902.40
Baldor,walkeremd,24587,EM7037T,964.44,896.76
Baldor,walkeremd,24589,ECP3665T,958.17,895.51
Baldor,walkeremd,24597,L1510T,1325.40,864.17
Baldor,walkeremd,24615,ECP3661T,943.13,879.84
Baldor,walkeremd,24647,L3612TM,898.64,839.11
Baldor,walkeremd,24661,L3608TM,928.72,830.96
Baldor,walkeremd,24662,M3707,2337.47,808.40
Baldor,walkeremd,24671,M1758T,1485.20,825.95
Baldor,walkeremd,24672,M7026,929.97,908.67
Baldor,walkeremd,24678,EM3663T,908.67,845.37
Baldor,walkeremd,24680,EM3704T,929.97,845.37
Baldor,walkeremd,24690,JMM3709T,1060.32,881.72
Baldor,walkeremd,24693,EJMM3219T,942.51,838.48
Baldor,walkeremd,24699,EM3710T,901.15,724.88
Baldor,walkeremd,24703,M3704,602.85,788.97
Baldor,walkeremd,24711,EM3710T-5,901.15,724.88
Baldor,walkeremd,24715,L3608T,960.68,805.27
Baldor,walkeremd,24717,JMM3312T,1216.99,869.19
Baldor,walkeremd,24719,JPM3312T,1079.75,869.19
Baldor,walkeremd,24731,EM7034T,910.55,821.56
Baldor,walkeremd,24745,JMM3313T,1201.32,859.79
Baldor,walkeremd,24747,JPM3313T,1064.08,859.79
Baldor,walkeremd,24748,L1508T,1006.43,796.49
Baldor,walkeremd,24770,EM7014T,840.99,793.36
Baldor,walkeremd,24777,EM3219T,865.43,788.97
Baldor,walkeremd,24795,M3617T,759.52,758.89
Baldor,walkeremd,24805,EM3664T,836.60,775.19
Baldor,walkeremd,24824,L3605,746.36,760.77
Baldor,walkeremd,24832,ECP83587T-4,790.85,762.65
Baldor,walkeremd,24833,ECP83587T-5,790.85,762.65
Baldor,walkeremd,24853,CM7037,810.28,737.59
Baldor,walkeremd,24858,EM3311T,856.65,754.95
Baldor,walkeremd,24874,L1410TM,764.53,730.07
Baldor,walkeremd,24880,EWDM3558T,1358.61,749.49
Baldor,walkeremd,24888,JMM3616T,872.32,782.71
Baldor,walkeremd,24910,JMM3710T,1135.52,772.68
Baldor,walkeremd,24930,L5030T,809.03,711.89
Baldor,walkeremd,24931,ECP83584T-4,759.52,730.07
Baldor,walkeremd,24941,ECP83586T-4,800.25,770.17
Baldor,sqone,26057,CHC3525A,222.30,347.10
Baldor,walkeremd,24953,BM3116,841.61,720.67
Baldor,walkeremd,24955,M3307,547.08,681.19
Baldor,walkeremd,24958,ECP83581T-4,745.73,717.53
Baldor,walkeremd,24961,M7032,887.36,696.85
Baldor,walkeremd,24962,M3600,8930.80,678.05
Baldor,walkeremd,24969,M7037,810.28,691.84
Baldor,walkeremd,24977,EJMM3212T,814.04,709.39
Baldor,walkeremd,24978,EM3665T,784.59,722.55
Baldor,walkeremd,24979,EM3665T-5,784.59,722.55
Baldor,walkeremd,24981,EM3661T,768.29,706.25
Baldor,walkeremd,24982,EM3661T-5,768.29,706.25
Baldor,walkeremd,24987,EJMM3613T,807.15,705.00
Baldor,walkeremd,24996,CM7034,750.75,681.19
Baldor,walkeremd,25011,ECP3587T,730.69,695.60
Baldor,walkeremd,25032,JMM3311T,1121.11,723.80
Baldor,walkeremd,25039,EM3660T,749.49,686.83
Baldor,walkeremd,25042,L3609T,871.07,667.40
Baldor,walkeremd,25056,M3703,1911.33,641.08
Baldor,walkeremd,25057,FDL3516TM,766.41,659.25
Baldor,walkeremd,25065,L3516TM,766.41,653.61
Baldor,walkeremd,25076,M1757T,1327.91,649.23
Baldor,walkeremd,25080,FM3313T-8,937.49,664.27
Baldor,walkeremd,25082,M3313T-8,937.49,664.27
Baldor,walkeremd,25085,ECP3584T,702.49,666.15
Baldor,walkeremd,25100,L1409T,794.61,642.96
Baldor,walkeremd,25104,JMM3613T,807.15,691.84
Baldor,walkeremd,25108,CM7014,681.19,639.20
Baldor,walkeremd,25111,EJMM3218T,760.77,656.12
Baldor,walkeremd,25112,EJMM3615T,757.64,656.12
Baldor,sqone,26154,M3539,325.74,358.67
Baldor,walkeremd,25120,ECP3581T,685.57,654.24
Baldor,walkeremd,25121,ECP3581T-4,685.57,654.24
Baldor,walkeremd,25123,EJMM3611T,755.76,654.24
Baldor,sqone,26170,M3555,385.37,322.18
Baldor,walkeremd,25139,VSWDM3558T,1294.69,684.95
Baldor,walkeremd,25153,L5023A,657.37,627.29
Baldor,sqone,26186,M3158,342.65,318.62
Baldor,walkeremd,25162,M3210,560.25,606.61
Baldor,walkeremd,25168,EWDM3554T,1140.53,638.57
Baldor,walkeremd,25170,M7034,750.75,618.52
Baldor,walkeremd,25174,VM3613,605.36,601.60
Baldor,walkeremd,25197,L1410T,764.53,525.89
Baldor,walkeremd,25209,EM3587T,659.25,622.28
Baldor,walkeremd,25222,ECP83583T-4,729.44,701.87
Baldor,walkeremd,25223,M3607,448.69,663.64
Baldor,walkeremd,25227,L1408TM,634.19,600.35
Baldor,walkeremd,25240,EM3613T,648.60,612.88
Baldor,walkeremd,25251,JMM3219T,942.51,639.20
Baldor,walkeremd,25266,CM7013,644.21,586.56
Baldor,walkeremd,25281,L3606T,696.85,585.31
Baldor,walkeremd,25297,EJMM3158T,684.95,595.33
Baldor,walkeremd,25298,EJMM3610T,696.23,594.71
Baldor,walkeremd,25299,EM3586T,674.29,635.44
Baldor,walkeremd,25306,EM3584T,629.80,593.45
Baldor,walkeremd,25311,L1405,635.44,586.56
Baldor,walkeremd,25332,M7014,681.19,568.39
Baldor,walkeremd,25333,M7014-5,681.19,568.39
Baldor,walkeremd,25336,L3605T,746.36,567.13
Baldor,walkeremd,25340,EWDM3546T,1131.13,580.92
Baldor,walkeremd,25341,EJMM3211T,684.95,580.29
Baldor,walkeremd,25343,ECP83580T-4,681.19,653.61
Baldor,walkeremd,25344,EM3615T,703.75,502.39
Baldor,walkeremd,25359,EM3615T-5,703.75,502.39
Baldor,walkeremd,25362,JMM3615T,757.64,604.11
Baldor,walkeremd,25368,EM3581T,609.12,572.15
Baldor,sqone,26336,M3157,301.71,288.36
Baldor,walkeremd,25371,VSWDM3554,1215.73,557.73
Baldor,walkeremd,25374,VSWDM3554T,1215.73,557.73
Baldor,sqone,26342,M3550,371.17,286.58
Baldor,walkeremd,25396,L5007A,579.04,550.84
Baldor,walkeremd,25410,M7013,644.21,544.57
Baldor,walkeremd,25411,M7013-5,644.21,544.57
Baldor,walkeremd,25417,M3560,5703.75,540.19
Baldor,walkeremd,25418,L1406T,669.28,540.19
Baldor,walkeremd,25423,M3610,1398.09,523.89
Baldor,walkeremd,25425,EM3610T,587.81,552.72
Baldor,walkeremd,25426,M3609,1265.24,523.27
Baldor,walkeremd,25448,VSWDM3546,1136.77,532.04
Baldor,sqone,26392,M3154,293.70,276.79
Baldor,walkeremd,25451,VSWDM3546T,1136.77,532.04
Baldor,walkeremd,25466,FM3311T-8,775.19,542.69
Baldor,walkeremd,25467,M3311T-8,775.19,542.69
Baldor,walkeremd,25474,VM3611,527.03,669.91
Baldor,sqone,26417,M3554,315.06,273.23
Baldor,sqone,26420,L4005A,279.30,174.99
Baldor,walkeremd,25494,M7010-5,637.32,518.88
Baldor,walkeremd,25495,M7010A,599.09,518.88
Baldor,walkeremd,25496,JMM3610T,696.23,560.24
Baldor,walkeremd,25517,M3160,2161.50,517.00
Baldor,walkeremd,25518,M7009A,560.87,517.00
Baldor,walkeremd,25522,M3211,1305.35,501.96
Baldor,walkeremd,25528,EM3611T,645.47,459.20
Baldor,walkeremd,25534,EM3556,530.16,527.03
Baldor,walkeremd,25536,VSWDM3542,1095.41,512.61
Baldor,walkeremd,25538,EM3611T-5,645.47,459.20
Baldor,walkeremd,25541,M1219,1236.90,511.36
Baldor,walkeremd,25551,EJMM3157T,614.13,524.52
Baldor,walkeremd,25552,M3606,1215.73,496.32
Baldor,walkeremd,25554,M8003,542.07,510.11
Baldor,walkeremd,25555,L1408T,634.19,510.11
Baldor,walkeremd,25559,EM3583T,672.41,605.36
Baldor,walkeremd,25590,EM3218T,641.08,513.87
Baldor,walkeremd,25593,JMM3559T,593.45,540.19
Baldor,walkeremd,25595,JMM3611T,755.76,540.19
Baldor,walkeremd,25599,M3603,1136.77,486.92
Baldor,walkeremd,25600,VM3615,568.39,765.16
Baldor,walkeremd,25609,L3514A,425.51,499.45
Baldor,walkeremd,25610,L3515T,640.45,499.45
Baldor,walkeremd,25621,M7005A,543.32,496.32
Baldor,walkeremd,25622,L3515,640.45,495.07
Baldor,sqone,26523,VM3546,307.05,252.76
Baldor,walkeremd,25628,L5009A,516.37,491.31
Baldor,walkeremd,25648,EM3555T,520.76,498.20
Baldor,walkeremd,25649,JMM3212T,814.04,522.64
Baldor,walkeremd,25653,EM3212T,540.19,497.57
Baldor,walkeremd,25673,M3611,401.07,545.20
Baldor,walkeremd,25684,WDM3554T,910.55,476.27
Baldor,walkeremd,25690,VEM3558,454.83,487.08
Baldor,sqone,26575,M3546,291.03,241.19
Baldor,walkeremd,25701,L1405T,635.44,471.25
Baldor,walkeremd,25702,JM3158,481.28,470.00
Baldor,walkeremd,25709,L5004A,518.88,468.75
Baldor,walkeremd,25714,M8002,498.20,466.24
Baldor,walkeremd,25717,EJMM3154T,569.01,479.40
Baldor,sqone,26592,YPC3625A,148.20,231.40
Baldor,walkeremd,25720,EM3558T,454.83,416.01
Baldor,walkeremd,25721,EM3558T-5,454.83,416.01
Baldor,walkeremd,25722,FDL3514M,602.85,463.73
Baldor,walkeremd,25727,EM3558,454.83,473.96
Baldor,walkeremd,25728,JMM3218T,760.77,498.20
Baldor,walkeremd,25740,L3514M,784.59,459.35
Baldor,walkeremd,25744,L3514TM,463.73,459.35
Baldor,walkeremd,25753,EM3211T,605.99,469.04
Baldor,walkeremd,25757,L1317A,486.29,455.59
Baldor,walkeremd,25760,EM3555,484.41,468.12
Baldor,walkeremd,25761,L5006A,484.41,454.96
Baldor,walkeremd,25779,M7006-5,622.91,450.57
Baldor,walkeremd,25780,M7006A,587.81,450.57
Baldor,sqone,26636,L3504,275.90,230.51
Baldor,walkeremd,25789,EM3554T,442.25,401.25
Baldor,walkeremd,25790,EM3554T-5,442.25,401.25
Baldor,walkeremd,25791,VEM3554,442.25,461.93
Baldor,walkeremd,25801,JL1317A,486.29,446.81
Baldor,walkeremd,25804,JMM3555T,552.72,481.91
Baldor,sqone,26657,L3409,271.45,225.17
Baldor,walkeremd,25818,L1317,548.33,443.05
Baldor,walkeremd,25820,VSWDM3538,963.81,443.05
Baldor,walkeremd,25823,EM3158T,478.77,455.59
Baldor,walkeremd,25826,EM3550T,474.39,454.96
Baldor,walkeremd,25827,M3532,421.12,441.80
Baldor,walkeremd,25848,M3557,773.31,437.41
Baldor,sqone,26692,CHC365A,218.88,212.71
Baldor,walkeremd,25856,EM3554,442.25,448.27
Baldor,walkeremd,25857,WDM3546T,893.63,436.16
Baldor,walkeremd,25858,VM3559,486.29,434.28
Baldor,sqone,26698,M3538,248.31,217.16
Baldor,sqone,26700,CHC364A,216.60,210.04
Baldor,walkeremd,25867,EM3546T,423.67,385.95
Baldor,walkeremd,25868,EM3546T-5,423.67,385.95
Baldor,walkeremd,25876,EJMM3116T,532.67,443.05
Baldor,walkeremd,25877,JMM3158T,684.95,464.99
Baldor,walkeremd,25892,JMM3211T,684.95,460.60
